quiz_id,id,type,stem,options,answer,explanation
民法真金题101-200-多选,10,multi_choice,（2009年司考真题·改编··不定项）甲有一块价值一万元的玉石。甲与乙订立了买卖该玉石的合同，约定价金11000元。由于乙没有带钱，甲未将该玉石交付与乙，约定三日后乙到甲的住处付钱取玉石。随后甲又向乙提出，再借用玉石把玩几天，乙表示同意。隔天，知情的丙找到甲，提出愿以12000元购买该玉石，甲同意并当场将玉石交给丙。丙在回家路上遇到债主丁，向丙催要9000元欠款甚急，丙无奈，与丁约定以该玉石抵债。当日，丙将玉石交付与丁。后丁将玉石丢失被戊拾得，戊将其转卖给己。根据上述事实，请回答(1)-(3)题。(1)关于乙对该玉石所有权的取得和交付的表述，下列选项正确的是?,A. 甲、乙的买卖合同生效时，乙直接取得该玉石的所有权|B. 甲、乙的借用约定生效时，乙取得该玉石的所有权|C. 由于甲未将玉石交付给乙，所以乙一直未取得该玉石的所有权|D. 甲通过占有改定的方式将玉石交付给了乙,"['B', 'D']","【考点】基于法律行为的物权变动；占有改定
①甲与乙签订玉石买卖合同使乙取得玉石的所有权，此属于基于法律行为的
物权变动，须满足以下要件：(1)玉石买卖合同有效；(2)甲享有处分权；(3)
甲向乙完成玉石的交付。本题中，前两个要件均已具备，须注意交付的认定。
②《民法典》第228条规定：“动产物权转让时，当事人又约定由出让人继
续占有该动产的，物权自该约定生效时发生效力。”本条规定了占有改定，其认
定须满足两个要件：(1)当事人之间达成物权变动的合意；(2)当事人之间达
成使得受让人取得间接占有的合意。本题中，在玉石买卖合同之外，甲与乙又达
成玉石借用合同，使乙取得了对玉石的间接占有。此时，甲以占有改定的方式向
乙完成了玉石的交付，乙取得了玉石的所有权。故C选项错误，不当选；D选项
正确，当选。
③占有改定自间接占有的合意生效时完成。本题中，占有改定在借用合同生
效时完成，乙取得玉石的所有权。故B选项正确，当选；A选项错误，不当选。
综上，本题的正确选项为BD选项。
(2)关于丙、丁对该玉石所有权的取得问题，下列说法正确的是?
A.甲将玉石交付给丙时，丙取得该玉石的所有权
B.甲、丙的买卖合同效力待定
C.丙将玉石交给丁时，丁取得该玉石的所有权
D.若丙未将玉石交付给丁，则丁可以要求丙返还9000元欠款
【答案】[2]
【难度】高
【考点】善意取得；以物抵债
【解析】
①甲已经通过占有改定的方式向乙交付玉石，乙已经取得玉石的所有权。此
后，甲将玉石出售给丙的行为属于无权处分，不发生基于法律行为的物权变动，
只能适用善意取得。但是，由于丙“知情”其不属于善意相对人，因此不能适用
善意取得，丙无法取得该玉石的所有权。故A选项错误，不当选。
②甲与丙的买卖合同虽然是因无权处分而订立，但是无权处分并非合同的效
力瑕疵，该合同又不具备其他效力瑕疵，因此应当被认定为有效。故B选项错误，
不当选。
③丙未取得玉石所有权，其将玉石抵偿给丁的行为也属于无权处分，不发生
基于法律行为的物权变动，只能考虑善意取得。善意取得须满足以下要件：(1)
处分人丙无处分权；(2)处分人丙占有玉石存在处分的权利外观；(3)相对人
丁善意且无重大过失；(4)以合理的价格进行转让；(5)完成玉石的交付。本
题中，上述要件均已具备。因此，在完成交付时，丁善意取得玉石的所有权。故
C. 选项正确，当选。
④《合同编通则解释》第27条第2款规定：“债务人或者第三人履行以物
抵债协议后，人民法院应当认定相应的原债务同时消灭；债务人或者第三人未按
照约定履行以物抵债协议，经催告后在合理期限内仍不履行，债权人选择请求履
行原债务或者以物抵债协议的，人民法院应予支持，但是法律另有规定或者当事
人另有约定的除外。”本题中，丙与丁在债务到期后达成以物抵债协议，且未约
定在协议成立时旧债立刻归于消灭，因此该协议的性质属于“新债清偿”。在新
债达成时，旧债并不归于消灭。只有在新债在被实际履行后，旧债方可归于消灭。
因此，在丙履行抵债的义务交付玉石前，偿还9000元的旧债并未消灭，丁有权
要求丙履行旧债偿还9000元的欠款。故D选项正确，当选。
综上，本题的正确选项为CD选项。
(3)关于该玉石的返还问题，下列说法正确的是?
A.戊已取得了该玉石的所有权，原所有权人无权请求返还该玉石
B.该玉石的真正所有权人请求己返还该玉石不受时间限制
C.该玉石的真正所有权人可以在戊与己的转让行为生效之日起两年内请求
己返还该玉石
D.该玉石的真正所有权人可以在知道或者应当知道该玉石的受让人己之日
起两年内请求己返还该玉石
【答案】[1]
【难度】中
【考点】先占；善意取得；诉讼时效
【解析】
①丁将玉石遗失，玉石属于遗失物，而不属于无主动产，无法适用先占制度。
因此，戊拾得玉石后并不能取得玉石的所有权。故A选项错误，不当选。
②根据《民法典》第196条规定，玉石作为未经登记的动产，其返还请求权
例外地适用诉讼时效。故B选项错误，不当选。
③戊未取得玉石的所有权，其将玉石出售给己的行为属于无权处分，不发生
基于法律行为的物权变动，只能考虑善意取得。《民法典》第312条规定：“所
有权人或者其他权利人有权追回遗失物。该遗失物通过转让被他人占有的，权利
人有权向无处分权人请求损害赔偿，或者自知道或者应当知道受让人之日起二年
内向受让人请求返还原物；但是，受让人通过拍卖或者向具有经营资格的经营者
购得该遗失物的，权利人请求返还原物时应当支付受让人所付的费用。权利人向
受让人支付所付费用后，有权向无处分权人追偿。”由于玉石属于遗失物，原则
上己无法善意取得，因此，玉石的所有权人丁有权在“知道或者应当知道受让人
之日起二年内”请求己返还，而非“转让行为生效之日起两年内”。故C选项错
误，不当选；D选项正确，当选。
综上，本题的正确选项为D选项。
第四章 所有权
第一节 所有权概述
第二节 建筑物区分所有权"
民法真金题101-200-多选,11,multi_choice,"（2025年法考回忆版·）梁某购得某单位集资房A一套(128平米),A房屋位于三楼。经其他住户同意且支付补偿费用2万元后，梁某出资在楼旁的空地处建储藏室一间(不能办理登记)。此后，梁某将A房屋出售给黄某且办理过户登记，但未就储藏室办理过户登记。关于本案，下列说法正确的是?",A. 储藏室具有独立的所有权|B. 储藏室属于集资房的从物|C. 储藏室归梁某所有|D. 储藏室归黄某所有,"['B', 'D']","【考点】建筑物区分所有权；从物
①梁某购入集资住宅楼中的一套房屋，与其他住户间形成建筑物区分所有权
的结构。《民法典》第2条规定：“建筑区划内符合下列条件的房屋，以及车位、
摊位等特定空间，应当认定为民法典第二编第六章所称的专有部分：(一)具有
构造上的独立性，能够明确区分；(二)具有利用上的独立性，可以排他使用；
(三)能够登记成为特定业主所有权的客体。”本题中，该储物间不能登记为特
定业主的所有权的客体，不能认定为专有部分，梁某不享有单独的所有权，而是
归业主共有。故A选项错误，不当选。
②储藏室虽具有构造上的独立性，但其功能是协助集资房发挥效用，且均归
集资房业主共有，其属于集资房的从物。故B选项正确，当选。
③《民法典》273条第2款规定：“业主转让建筑物内的住宅、经营性用房，
其对共有部分享有的共有和共同管理的权利一并转让。”据此，梁某将其专有部
分A房屋转让给黄某，黄某同时取得了共有部分的权利，即黄某取得了对储藏室
的共有权。故C选项错误，不当选；D选项正确，当选。
④注意，D选项说的是“归黄某所有”但并未说“归黄某单独所有”。共有
也是所有权的类型之一，因此可以说归黄某所有(共有),但不能说储藏室归黄
某单独所有。
⑤题外话：哪有小迷糊会认为，不是梁某出资也约定归梁某所有了吗?为什
么还要认定储藏室归业主共有。当事人的约定不能违反物权法定，该储物间作为
集资房的配套设施不具有可分性，业主之间的约定仅具有债权效力，即根据约定
该储物间可仅由梁某及此后的黄某单独占有、使用。但是，在物权层次，其不能
单独归属于梁某。
⑥本题属于根据实践中的典型案例改编而来，可见江西法院网发布“单位集
资建房，对附属的杂物间是否享有所有权?”,法院倾向于认为：“该房屋底层
杂物间是整栋房屋的配套设施，不具有可分割性，原告对房屋的杂物间并不享有
所有权。”
综上，本题的正确选项为BD选项。"
民法真金题101-200-多选,12,multi_choice,（2017年司考真题·）蒋某是C市某住宅小区6栋3单元502号房业主，入住后，该小区业主田某将其位于一楼的住宅用于开办茶馆，蒋某认为此举不妥，交涉无果后向法院起诉，要求田某停止开办。下列选项正确的是?,A. 如蒋某是同一栋住宅楼的业主，法院应支持其请求|B. 如蒋某能证明因田某开办茶馆而影响其房屋价值，法院应支持其请求|C. 如蒋某能证明因田某开办茶馆而影响其生活质量，法院应支持其请求|D. 如田某能证明其开办茶馆得到多数有利害关系业主的同意，法院应驳回蒋某的请求,"['A', 'B', 'C']","【考点】建筑物区分所有权；“住改商”规则
①《民法典》第279条规定：“业主不得违反法律、法规以及管理规约，将
住宅改变为经营性用房。业主将住宅改变为经营性用房的，除遵守法律、法规以
及管理规约外，应当经有利害关系的业主一致同意。”据此，田某将住房改为商
用须征得全体利害关系业主的一致同意，而非多数业主的同意。故D选项错误，
不当选。
②《建筑物区分所有权解释》第十一条规定：“业主将住宅改变为经营性用
房，本栋建筑物内的其他业主，应当认定为民法典第二百七十九条所称‘有利害
关系的业主’。建筑区划内，本栋建筑物之外的业主，主张与自己有利害关系的，
应证明其房屋价值、生活质量受到或者可能受到不利影响。”
③若蒋某与田某属于同一栋住宅楼的业主，则蒋某属于利害关系业主，田某
须取得蒋某的同意，否则蒋某有权要求其恢复原状。故A选项正确，当选。
④若蒋某能证明自己的房屋价值、生活质量受到影响，则其也属于利害关系
业主，田某须取得蒋某的同意，否则蒋某有权要求其恢复原状。故BC选项正确，
当选。
综上，本题的正确选项为ABC选项。"
民法真金题101-200-多选,13,multi_choice,（2022年法考回忆版·）盘龙小区的业主委员会根据小区业主大会作出的有效决议与家和公司签订了《物业服务合同》。在服务期内，家和公司以自己的名义擅自将小区中的物业服务用房一套及绿化用地一块出租给李某，收取租金。关于本案，下列说法正确的是?,A. 家和公司的出租行为侵犯了业主的建筑物区分所有权|B. 家和公司与李某间的租赁合同效力待定|C. 扣除合理成本后，该租金归小区业主共有|D. 盘龙小区可解除与家和公司的物业服务合同,"['A', 'C', 'D']","【考点】建筑物区分所有权；物业服务合同；无权出租
①《建筑物区分所有权解释》第14条第1款规定：“建设单位、物业服务
企业或者其他管理人等擅自占用、处分业主共有部分、改变其使用功能或者进行
经营性活动，权利人请求排除妨害、恢复原状、确认处分行为无效或者赔偿损失
的，人民法院应予支持。”小区的物业服务用房及绿化用地属于小区业主共有，
家和公司作为物业服务人没有处分、收益的权限，其擅自将物业服务用房及绿化
用地出租给李某的行为构成对业主建筑物区分所有权的侵犯。故A选项正确，当
选。
②《建筑物区分所有权解释》第14条第2款规定：“属于前款所称擅自进
行经营性活动的情形，权利人请求建设单位、物业服务企业或者其他管理人等将
扣除合理成本之后的收益用于补充专项维修资金或者业主共同决定的其他用途
的，人民法院应予支持。行为人对成本的支出及其合理性承担举证责任。”家和
公司不享有出租的权限，而将物业服务用房及绿化用地出租给李某，该行为属于
无权出租。但无权出租的事实对合同的效力并不产生影响，该租赁合同没有其他
效力瑕疵，应当被认定为有效。故B选项错误，不当选。
③家和公司收取租金获得了利益，由此给小区业主造成的损失，而家和公司
获得利益不具有法律上的正当原因，其得利构成不当得利，应当予以返还。该租
金是基于“业主共有部分”所产生的收益，也应当被认定为小区业主共有。故C
选项正确，当选。
④《民法典》第946条第1款规定：“业主依照法定程序共同决定解聘物业
服务人的，可以解除物业服务合同。”本题中，盘龙小区的业主如果做出合法有
效的决议，可以解除与家和公司之间的物业服务合同。故D选项正确，当选。
⑤题外话：在物业服务合同中，业主享有任意解除权，只要做出合法决议均
可解除物业服务合同。但是，解除合同造成物业服务人损失的，除不可归责于业
主的事由外，业主应当赔偿损失。
综上，本题的正确选项为 ACD选项。"
民法真金题101-200-多选,14,multi_choice,（2008年司考真题·）王某有一栋两层楼房，在楼顶上设置了一个商业广告牌。后王某将该楼房的第二层出售给了张某。下列哪些选项是正确的?,A. 张某无权要求王某拆除广告牌|B. 张某与王某间形成了建筑物区分所有权关系|C. 张某对楼顶享有共有和共同管理的权利|D. 张某有权要求与王某分享其购房后的广告收益,"['B', 'C', 'D']","【考点】建筑物区分所有权
①王某将二层出售给张某后，王某、张某各自享有自己空间的专有权，而对
于共同的部分如楼顶、外墙等享有共有权，即二者形成的建筑物区分所有权的结
构。故B选项正确，当选。
②楼顶作为建筑物的基本结构，属于业主共有，因此，张某享有共有和管理
的权利。故C选项正确，当选。
③楼顶作为共有部分，其所产生的广告收益，也属于业主共有。因此，张某
有权要求与王某分享。故D选项正确。
④拆除广告牌的行为属于“改变共有部分的用途或者利用共有部分从事经营
活动”,依据《民法典》第278条第2款的规定，“业主共同决定事项，应当由
专有部分面积占比三分之二以上的业主且人数占比三分之二以上的业主参与表
决。”且“应当经参与表决专有部分面积四分之三以上的业主且参与表决人数四
分之三以上的业主同意。”本题中，至少要三分之二的人出席，且出席四分之三
的人同意，即二人均需同意方可拆除，即张某无权单方要求拆除该广告牌。故A
选项错误，不当选。
综上，本题的正确选项为BCD选项。
第三节 共有"
民法真金题101-200-多选,15,multi_choice,（2017年司考真题·）甲、乙、丙、丁按份共有某商铺，各自份额均为25??因经营理念发生分歧，甲与丙商定将其份额以100万元转让给丙，通知了乙、丁；乙与第三人戊约定将其份额以120万元转让给戊，未通知甲、丙、丁。下列哪些选项是正确的?,A. 乙、丁对甲的份额享有优先购买权|B. 甲、丙、丁对乙的份额享有优先购买权|C. 如甲、丙均对乙的份额主张优先购买权，双方可协商确定各自购买的份额|D. 丙、丁可仅请求认定乙与戊之间的份额转让合同无效,"['B', 'C']","【考点】按份共有；优先购买权
①《民法典》第305条规定：“按份共有人可以转让其享有的共有的不动产
或者动产份额。其他共有人在同等条件下享有优先购买的权利。”只有在共有人
将其份额转让给第三人时，其他共有人才享有优先购买权。本题中，甲将份额出
售给其他共有人丙，属于对内转让，其他共有人不享有优先购买权。故A选项错
误，不当选。
②乙将份额转让给共有人以外的第三人戊，属于对外转让，其他共有人在同
等条件下可以产生优先购买权。故B选项正确，当选。
③《民法典》第306条第2款规定：“两个以上其他共有人主张行使优先购
买权的，协商确定各自的购买比例；协商不成的，按照转让时各自的共有份额比
例行使优先购买权。”本题中，若甲、丙均主张优先购买权，双方可以协商，协
商不成时，按各自的共有份额比例行使优先购买权。故C选项正确，当选。
④乙未通知甲、丙、丁即将共有份额转让给戊，该行为侵犯了其他共有人的
优先购买权。但是，侵犯优先购买权并非合同的效力瑕疵，该份额转让合同不因
此而被认定为无效。故D选项错误，不当选。
综上，本题的正确选项为BC选项。"
民法真金题101-200-多选,16,multi_choice,（2016年司考真题·）河西村在第二轮承包过程中将本村耕地全部发包，但仍留有部分荒山，此时本村集体经济组织以外的Z企业欲承包该荒山。对此，下列哪些说法是正确的?,A. 集体土地只能以家庭承包的方式进行承包|B. 河西村集体之外的人只能通过招标、拍卖、公开协商等方式承包|C. 河西村将荒山发包给Z企业，经2/3以上村民代表同意即可|D. 如河西村村民黄某也要承包该荒山，则黄某享有优先承包权,"['B', 'D']","【考点】土地承包经营权；土地承包法
①《土地承包法》第50条规定：“荒山、荒沟、荒丘、荒滩等可以直接通
过招标、拍卖、公开协商等方式实行承包经营，也可以将土地经营权折股分给本
集体经济组织成员后，再实行承包经营或者股份合作经营。”据此，集体土地并
非只能以家庭承包方式进行，还可以通过其他方式进行承包。故A选项错误，不
当选。
②根据《土地承包法》第48条的规定，对于不宜采取家庭承包方式的荒山、
荒沟、荒丘、荒滩等农村土地，只能通过招标、拍卖、公开协商等方式进行承包。
故B选项正确，当选。
③《土地承包法》第52条规定：“发包方将农村土地发包给本集体经济组
织以外的单位或者个人承包，应当事先经本集体经济组织成员的村民会议三分之
二以上成员或者三分之二以上村民代表的同意，并报乡(镇)人民政府批准。”
据此，集体经济组织将集体土地发包给集体经济组织成员以外的其他主体，不仅
需要经村民代表同意，还需要报乡镇人民政府批准。故C选项错误，不当选。
④《土地承包法》第51条规定：“以其他方式承包农村土地，在同等条件
下，本集体经济组织成员有权优先承包。”据此，黄某作为本集体经济组织的成
员享有优先承包权。故D选项正确，当选。
综上，本题的正确选项为BD选项。"
民法真金题101-200-多选,17,multi_choice,（2014年司考真题·）季大与季小兄弟二人，成年后各自立户，季大一直未婚。季大从所在村集体经济组织承包耕地若干。关于季大的土地承包经营权，下列哪些表述是正确的?,A. 自土地承包经营权合同生效时设立|B. 如季大转让其土地承包经营权，则未经变更登记不发生转让的效力|C. 如季大死亡，则季小可以继承该土地承包经营权|D. 如季大死亡，则季小可以继承该耕地上未收割的农作物,"['A', 'D']","【考点】土地承包经营权
①《民法典》第333条规定：“土地承包经营权自土地承包经营权合同生效
时设立。登记机构应当向土地承包经营权人发放土地承包经营权证、林权证等证
书，并登记造册，确认土地承包经营权。”据此，季大自村集体处取得土地承包
经营权，自该合同生效时，物权就发生变动，不以登记为生效要件。故A选项正
确，当选。
②《民法典》第335条规定：“土地承包经营权互换、转让的，当事人可以
向登记机构申请登记；未经登记，不得对抗善意第三人。”据此，季大若转让土
地承包经营权，物权自合同生效时变动，未经登记只是不得对抗善意第三人。故
B. 选项错误，不当选。
③《继承编解释》第2条规定：“承包人死亡时尚未取得承包收益的，可以
将死者生前对承包所投入的资金和所付出的劳动及其增值和孳息，由发包单位或
者接续承包合同的人合理折价、补偿。其价额作为遗产。”据此，土地承包经营
权不得继承，但其收益可以继承，未收割的农作物作为收益可以发生继承。故C
选项错误，不当选；D选项正确，当选。
④题外话：土地承包经营权原则上不能继承，但是林地的土地承包经营权例
外地可以继承。
综上，本题的正确选项为AD选项。"
民法真金题101-200-多选,18,multi_choice,"（2025年法考回忆版·）杨某与田某签订《用地协议》,约定杨某将其屋后宅基地交由田某通行，但是田某不得在地上搭建建筑物，田某每年向杨某支付1000元的使用费。此后，田某擅自在该土地上搭建了石棉瓦简易棚。关于本案，下列说法正确的是?",A. 杨某有权解除地役权合同|B. 杨某有权要求拆除简易棚|C. 杨某有权禁止田某通行|D. 因未登记田某未取得地役权,"['A', 'B', 'C']","【考点】地役权
①《民法典》第374条规定：“地役权自地役权合同生效时设立。当事人要
求登记的，可以向登记机构申请地役权登记；未经登记，不得对抗善意第三人。”
本案中，杨某在自家宅基地上为田某设定通行地役权，在该合同生效时，地役权
即设立成功，不以登记作为生效要件。故D选项错误，不当选。
②双方约定的地役权内容仅为通行，并明令禁止搭建建筑物，田某擅自搭建
建筑物的行为构成对杨某宅基地使用权的侵犯。因此，杨某有权要求田某停止侵
害，返还原物，即拆除简易棚。故B选项正确，当选。
③《民法典》第384条规定：“地役权人有下列情形之一的，供役地权利人
有权解除地役权合同，地役权消灭：(一)违反法律规定或者合同约定，滥用
地役权；(二)有偿利用供役地，约定的付款期限届满后在合理期限内经两次催
告未支付费用。”本案中，田某违反合同约定擅自搭建简易棚的行为属于对地役
权的滥用，杨某有权解除地役权合同。故A选项正确，当选。
④杨某解除地役权合同后，田某的地役权归于消灭，其不再享有通行的权利，
杨某有权禁止田某通行。故C选项正确，当选。
综上，本题的正确选项为ABC选项。"
民法真金题101-200-多选,19,multi_choice,（2022年法考回忆版·）2022年2月19日，李某为开设工厂生产假酒，向好友戴某借款100万元。2月23日，戴某当面向李某交付现金50万元。2月24日，戴某通过银行转账方式向李某支付50万元。为担保李某依约还款，杨某以其持有的云超公司的股权为戴某设立质权用以担保，且双方办理出质登记。此后，李某未能依约偿还借款。对此，下列说法错误的是?,A. 2月19日，李某与戴某间的借款合同成立|B. 2月23日，李某与戴某间的借款合同尚未成立|C. 如戴某知晓李某的借款用途，则该借款合同无效|D. 因已办理出质登记，无论戴某是否知晓李某的借款用途，戴某均有权请求杨某承担质押担保责任,"['A', 'B', 'D']","【考点】民间借贷合同；担保的从属性
①《民法典》第679条规定：“自然人之间的借款合同，自贷款人提供借款
时成立。”自然人之间的借款合同属于实践合同，自贷款人提供贷款时成立生效。
本题中，李某与戴某之间的借款合同属于自然人之间的借款合同，在2月19日，
双方意思表示达成一致时，该借款合同尚不能成立生效。故A选项错误，当选。
②《民间借贷规定》第9条：“自然人之间的借款合同具有下列情形之一的，
可以视为合同成立：(一)以现金支付的，自借款人收到借款时；(二)以银行
转账、网上电子汇款等形式支付的，自资金到达借款人账户时；(三)以票据交
付的，自借款人依法取得票据权利时；(四)出借人将特定资金账户支配权授权
给借款人的，自借款人取得对该账户实际支配权时；(五)出借人以与借款人约
定的其他方式提供借款并实际履行完成时。”本题中，2月23日，戴某向李某
现金交付50万元，此时已成立50万元的借款合同，待24日转账支付剩余50
万元后，100万元的借款合同全部成立。故B选项错误，当选。
③《民间借贷规定》第13条规定，“出借人事先知道或者应当知道借款人
借款用于违法犯罪活动仍然提供借款的”,借款合同无效。本题中，借款人甲借
款用于生产假酒属于违法犯罪活动，如出借人戴某对此知情，则该借款合同应当
被认定为无效。故C选项正确，不当选。
④《民法典》第388条规定，“主债权债务合同无效的，担保合同无效，但
是法律另有规定的除外。”本题中，若戴某知情则借款合同无效，基于担保具有
的效力上的从属性，戴某与杨某之间的质押合同亦无效。质押合同无效，即便办
理出质登记，质权也无法设立，戴某无权要求杨某承担担保责任。故D选项错
误，当选。
⑤题外话1:成立与生效并非同义词。合同的成立是指合同满足客观要件而
被认定为存在。合同成立后并不一定会生效，可能是具有效力瑕疵的。因此，在
B. 选项中，只能说交付现金后导致了借款合同中的50万元部分成立，而不能说
生效。因为本题中的借款合同可能存在无效事由，在成立之后是无效的，而不能
生效。
⑥题外话2:办理登记不代表合同一定有效，也不代表物权一定可以发生变
动。合同是否有效、物权是否变动应当以民法自身的规则进行判断，而不能仅以
办理了登记、审批作为标准。对此，《合同编通则解释》第13条规定：“合同
存在无效或者可撤销的情形，当事人以该合同已在有关行政管理部门办理备案、
已经批准机关批准或者已依据该合同办理财产权利的变更登记、移转登记等为由
主张合同有效的，人民法院不予支持。”
综上，本题的正确选项为ABD选项。"
民法真金题101-200-多选,20,multi_choice,"（2025年法考回忆版·）2020年5月，王某与甲公司签订《租赁合同》,王某承租甲公司的厂房，租期10年。同年10月，因欠付乙银行的借款1000万元，甲公司将该厂房抵押给乙银行并办理抵押登记。2021年年初，经过甲公司同意，王某对该厂房进行了装修。经评估，装修前该厂房价值700万元，装修后该厂房价值900万元。此后，甲公司为依约偿还乙银行的借款，乙银行要求实现抵押权。关于本案，下列说法正确的是?",A. 乙银行的抵押权及于厂房之下的建设用地使用权|B. 乙银行的抵押权及于装修后添附的部分|C. 乙银行可在厂房900万元范围内优先受偿|D. 乙银行的抵押权可以对抗王某的租赁权,"['A', 'B']","【考点】添附；房地一体主义；抵押权与买卖不破租赁
①《民法典》第397条第1款规定：“以建筑物抵押的，该建筑物占用范围
内的建设用地使用权一并抵押。以建设用地使用权抵押的，该土地上的建筑物一
并抵押。”据此，基于“房地一体主义”,甲公司将厂房抵押给乙银行的，该厂
房占用面积范围内的建设用地使用权视为一并抵押，乙银行对建设用地使用权也
享有抵押权。故A选项正确，当选。
②甲公司先将厂房出租给王某，而后方才将厂房抵押给乙银行，此属于“先
租后抵”。因此，在实现抵押权时应当保护承租人王某，适用“买卖不破租赁”,
即乙银行的抵押权无法对抗王某的租赁权。故D选项错误，不当选。
③《担保制度解释》第41条第2款规定：“抵押权依法设立后，抵押财产
被添附，抵押人对添附物享有所有权，抵押权人主张抵押权的效力及于添附物的，
人民法院应予支持，但是添附导致抵押财产价值增加的，抵押权的效力不及于增
加的价值部分。”本题中，王某在甲公司的厂房上进行装修，此属于动产与不动
产的附合，由厂房的所有权人甲公司取得添附物的所有权。由于抵押人甲公司享
有了添附物的所有权，因此，乙银行的抵押权的效力及于添附的部分。故B选项
正确，当选。
④但是，乙银行不能就添附增加对的价值200万元优先受偿，其只能在厂房
700万元的价值范围内优先受偿。故C选项错误，不当选。
综上，本题的正确选项为AB选项。"
民法真金题101-200-多选,21,multi_choice,（2017年司考真题··不定项）甲服装公司与乙银行订立合同，约定甲公司向乙银行借款300万元，用于购买进口面料。同时，双方订立抵押合同，约定甲公司以其现有的以及将有的生产设备、原材料、产品为前述借款设立抵押。借款合同和抵押合同订立后，乙银行向甲公司发放了贷款，但未办理抵押登记。之后，根据乙银行要求，丙为此项贷款提供连带责任保证，丁以一台大型挖掘机作质押并交付。关于甲公司的抵押，下列选项正确的是?,A. 该抵押合同为最高额抵押合同|B. 乙银行自抵押合同生效时取得抵押权|C. 乙银行自抵押登记完成时取得抵押权|D. 乙银行的抵押权不得对抗在正常经营活动中已支付合理价款并取得抵押财产的买受人,"['B', 'D']","【考点】最高额抵押权；动产浮动抵押权；动产抵押权的设立；正常经营活
①最高额抵押是指在预定的最高债权额限度内，为担保一定期间内将要连续
发生的债权的清偿而设立的抵押。本题中，甲公司为乙银行设定的抵押权并未约
定最高担保限额，其不属于最高额抵押权。相反，甲公司以其现有的以及将有的
生产设备、原材料、产品等设定抵押权，属于典型的动产浮动抵押权。故A选项
错误，不当选。
②《民法典》第403条规定：“以动产抵押的，抵押权自抵押合同生效时设
立；未经登记，不得对抗善意第三人。”本题中，甲公司为乙银行设定的动产浮
动抵押权仍然属于动产抵押权，在抵押合同生效时设立。未经登记，不影响抵押
权的设立，只是不得对抗善意第三人。故B选项正确，当选；C选项错误，不当
选。
③《民法典》第404条规定：“以动产抵押的，不得对抗正常经营活动中已
经支付合理价款并取得抵押财产的买受人。”本题中，甲公司为乙银行设立的动
产浮动抵押权属于动产抵押权，其不得对抗正常经营活动中的买受人。故D选
项正确，当选。
综上，本题的正确选项为BD选项。"
